prime,ratio_over_sqrt_N
9613,0.4678529272798945
9619,0.46355207667955456
9623,0.47728559618618654
9629,0.5234557109544103
9631,0.5448369731157833
9643,0.7119997837991968
9649,0.8055883334556578
9661,0.9787520909445793
9677,1.1321791542646065
9679,1.1430095913063556
9689,1.1665140337889326
9697,1.1487609526137403
9719,0.9601808599751929
9721,0.9358775857982399
9733,0.7819349771348337
9739,0.7072283349480231
9743,0.6614827940348954
9749,0.6022997306422888
9767,0.5146713174059709
9769,0.5126287062773528
9781,0.5154597887561094
9787,0.5188175371391709
9791,0.5194548191566148
9803,0.5102493798171095
9811,0.4981633631530338
9817,0.49121840599973315
9829,0.502558000602455
9833,0.5179806538715199
9839,0.5533883236096864
9851,0.6602297581557731
9857,0.7238952162668816
9859,0.7455591762098928
9871,0.8699009912939195
9883,0.9661436981983276
9887,0.9886902461521555
9901,1.0232396657190945
9907,1.0168256513736416
9923,0.9508695305199533
9929,0.9164236497423507
9931,0.9050200210277614
9941,0.8574337894084121
9949,0.8423437248507297
9967,0.9190435706951686
9973,0.9733332151968522
